course_name,instructor,old_price,new_price,number_of_students,rating,sections,lectures,duration,category,tags,what_you_learn
Yoga chữa bệnh dạ dày,Nguyễn Hiếu,700.000,299.000,138,5.0,3 phần,13 bài giảng,05 giờ 23 phút,sức khoẻ và làm đẹp,Yoga,"Giảm tấn công: ức chế vi khuẩn HP, giảm và trung hòa acid dịch vị dư thừa.. Tăng bảo vệ: tăng tổng hợp lớp chất nhày, tăng tiết ion bicarbonat, điều hòa PG…. Đẩy nhanh phục hồi tổn thương: nhanh chóng phục hồi các vết loét sẵn có sẵn.. Tăng sức đề kháng và kích hoạt khả năng tự chữa lành của cơ thể.. Thư giãn tinh thần, giải toả stress. Tăng cường sức khoẻ và sự tươi tỉnh của tinh thần. Đẩy lùi bệnh tật. Duy trì sức khoẻ"
7 Ngày giảm cân an toàn,Nguyễn Hiếu,800.000,299.000,1485,4.6,4 phần,12 bài giảng,04 giờ 03 phút,sức khoẻ và làm đẹp,"Giảm cân, Yoga","Giúp cơ thể của bạn thon thả và săn chắc hơn. Tốt cho những cơ quan nội tạng trong cơ thể. Giúp tiêu giảm calo, giữ lại vẻ tươi trẻ. Có được 1 cơ thể thon gọn, khỏe khoắn. Giải toả căng thẳng, mệt mỏi giúp cơ thể luôn tràn đầy năng lượng"
Yoga tăng trưởng chiều cao và trí thông minh cho trẻ,Nguyễn Hiếu,500.000,299.000,68,5.0,2 phần,8 bài giảng,01 giờ 56 phút,sức khoẻ và làm đẹp,"Yoga trẻ em, Yoga","Tăng chiều cao, phòng chống bệnh tật, tăng sức đề kháng cho con. Chữa gù lưng và tăng cường sức khỏe cho đôi mắt. Tập trung trí não, phát triển sự sáng tạo và khung xương chắc khỏe. Tăng cường hệ miễn dịch đường tiêu hóa, hấp thu dinh dưỡng một cách tối đa"
Yoga bầu mẹ khỏe - con thông minh,Nguyễn Giang,900.000,299.000,208,5.0,3 phần,19 bài giảng,02 giờ 53 phút,sức khoẻ và làm đẹp,"Yoga, Yoga bầu","Giúp lắng nghe cơ thể, kết nối chặt chẽ hơn với con và chuẩn bị tốt cho quá trình sinh nở. Giúp cơ thể mẹ đưa lượng máu đến tử cung được tối ưu.. Mẹ bầu sẽ có cơ hội tận hưởng một thai kỳ nhẹ nhàng, khỏe mạnh. Hạn chế tăng cân không kiểm soát, rạn da, táo bón, phù nề, đau lưng, mất ngủ…. Giúp mẹ bầu cảm thấy tràn trề năng lượng, vận động và giữ thăng bằng tốt.. Giúp mẹ sinh nở dễ dàng hơn và giúp cho em bé có sức khỏe tốt hơn."
Yoga - Giảm mỡ bụng triệt để sau 1 tháng,Luna Thái,800.000,299.000,808,4.8,3 phần,23 bài giảng,02 giờ 16 phút,sức khoẻ và làm đẹp,"Giảm cân, Yoga","Biết cách tập luyện, thở đúng cho cơ thể khỏe mạnh với Yoga. Nắm được các bài tập Yoga, thiền cơ bản để luyện tập hàng ngày. Có được chế độ ăn uống hợp lý, lành mạnh. Sở hữu vòng bụng thon gọn, săn chắc toàn thân, trả lại vẻ đẹp cơ thể dẻo dai giàu năng lượng hấp dẫn. Lấy lại sự tự tin, dành người hoàn hảo hấp dẫn vốn có của chị em. Đầy lùi bệnh tật, có cuộc sống hạnh phúc"
Yoga - Phục hồi nội tiết kéo dài tuổi xuân,Nguyễn Hiếu,600.000,399.000,4337,4.8,2 phần,15 bài giảng,06 giờ 34 phút,sức khoẻ và làm đẹp,Yoga,"Có sức khỏe dẻo dai, giúp trẻ lâu, thân hình cân đối, phòng tránh bệnh tật. Phục hồi nguồn sinh lực - nội tiết tố nữ Estrogen. Có được làn da hồng hào, mịn màng, căng láng. Ngực nở, eo thon, cơ thể săn chắc.. Kinh nguyệt đều đặn, buồng trứng khoẻ mạnh. Dịch tiết âm đạo tràn trề, đời sống vợ chồng thăng hoa.. Tinh thần thoải mái, vui tươi, giúp ngủ ngon. Tự tin trong cuộc sống, có được hạnh phúc bền lâu"
Yoga - phục hồi và lấy lại vóc dáng sau sinh,Phạm Thị Hồng Thắm,800.000,299.000,69,5.0,4 phần,17 bài giảng,05 giờ 56 phút,sức khoẻ và làm đẹp,Yoga,Nhanh chóng phục hồi các cơ quan bị tổn thương... Giảm đau lưng và tăng cường sự dẻo dai cho cột sống.. Nhanh chóng lấy lại vóc dáng thời son rỗi.. Có được sự thư giãn và phấn chấn tinh thần. Ngủ ngon và sâu giấc hơn.. Giảm căng thẳng và mệt mỏi.. Da săn chắc và giảm rạn da.. Tăng sức đề kháng và phát triển chiều cao cho con.
Bài tập cho mẹ bầu dễ dàng sinh nở và thai nhi khỏe mạnh,Nicky Thanh Hoa,900.000,299.000,34,5.0,6 phần,23 bài giảng,02 giờ 49 phút,sức khoẻ và làm đẹp,Mang Thai,"Giảm stress và hạn chế lo lắng, sợ hãi, điều chỉnh cảm xúc cho mẹ bầu. Phòng tránh các bệnh như chuột rút, đau lưng, đau cơ xương chậu. Tăng cường sức mạnh cho cơ sàn chậu, tăng sức đề kháng.. Tăng tính linh hoạt và chuyển động dẻo dai cho cơ thể, giảm căng cơ bắp toàn thân.. Tập luyện lâu dài sẽ giúp làm mềm mại khớp háng, xương chậu giúp mẹ bầu dễ sinh nở, tăng cường sức bền, sự dẻo dai, giảm nguy cơ tiểu không tự chủ, sa ruột và bàng quang.. Giúp mẹ tránh phù nề, béo phì, tích tụ mỡ thừa trong quá trình mang thai, tăng cân quá nhiều trong quá trình mang thai, giảm khả năng mắc tiểu đường thai kỳ.. Khi mẹ thư giãn, tâm trạng thoải mái sẽ tránh được những tổn hại cho thai nhi.. Cải thiện lưu thông ô-xi qua nhau thai tới thai nhi nhờ luyện tập hít thở sâu thường xuyên.. Nâng cao trí tuệ và hoàn thiện các giác quan của thai nhi.. Tập luyện giúp kết nối, gắn bó tình cảm giữa mẹ và bé ngay từ khi bé còn trong bụng mẹ."
Trầm cảm sau sinh,Công ty Sư Tử Trẻ,600.000,349.000,10,5.0,2 phần,16 bài giảng,01 giờ 55 phút,sức khoẻ và làm đẹp,"Giảm stress, Trầm cảm sau sinh","Hiểu thế nào là trầm cảm và trầm cảm sau sinh. Trầm cảm có tác động xấu như thế nào đến đời sống của người mẹ và cuộc sống gia đình. Các triệu chứng trầm cảm sau sinh thường xuất hiện. Cách xử lý trầm cảm hiệu quả. Điều trị trầm cảm sau sinh. Biết cách chăm sóc, điều trị trầm cảm bằng phương pháp đúng và hiệu quả hơn"
30 Ngày giảm mỡ cùng giáo án Fitness,Thủy Hoàng Dân,700.000,299.000,65,5.0,5 phần,32 bài giảng,01 giờ 09 phút,sức khoẻ và làm đẹp,"Giảm cân, Fitness - Gym","Giúp vòng 1 và vòng 3 săn chắc, thu gọn vòng 2 thân hình thon thả hơn. Giúp sự tuần hoàn máu tốt, hệ hô hấp và hệ tim mạch hoạt động tốt. Sau khoảng 30 ngày tập luyện sẽ bạn giảm mỡ và body săn chắn và thon gọn. Duy trì vóc dáng của mình dựa vào nền tảng có sẵn. Rèn luyện sức bền và điều hoà hơi thở. Giải toả căng thẳng, mệt mỏi giúp cơ thể luôn tràn đầy năng lượng"
7 Ngày lấy lại bản lĩnh đàn ông thứ thiệt,Vũ Văn Hội,900.000,299.000,96,4.7,10 phần,29 bài giảng,02 giờ 56 phút,sức khoẻ và làm đẹp,"Sức khoẻ, Đời sống vợ chồng","Thành thạo một số bài tập nâng cao sức khỏe bản thân và tăng cường chức năng sinh lý. Tự tác động một số điểm nhạy cảm trên khuôn mặt để kích thích và kéo dài thời gian quan hệ. Tập được cách điều hòa hơi thở để cân bằng cảm xúc và không ngại gần người khác giới.. Tự tin, bản lĩnh thể hiện đàn ông đích thực trong chuyện chăn gối."
Diện Chẩn - Bí quyết chăm sóc sức khỏe cho dân văn phòng & gia đình,Vũ Văn Hội,700.000,299.000,88,4.7,11 phần,37 bài giảng,07 giờ 32 phút,sức khoẻ và làm đẹp,Sức khoẻ,"Giảm áp lực công việc, xóa tan stress, tăng khả năng sáng tạo. Có được một tinh thần sáng suốt minh mẫn vui vẻ. Cải thiện chức năng hoạt động của hệ hô hấp, tuần hoàn, tiêu hóa, nội tiết.. Chống lão hóa, kéo dài tuổi thanh xuân"
Lập trình web cơ bản với HTML&CSS,Đinh Nguyễn Trọng Nghĩa,400.000,246.000,92,4.6,5 phần,30 bài giảng,02 giờ 59 phút,công nghệ thông tin,"Thiết kế Web, Ngôn ngữ lập trình, Lập Trình Web, CSS",Sử dụng được HTML và CSS để thiết kế giao diện các trang Web. Sử dụng được các media query để làm cho trang web trở nên responsive (khả năng đáp ứng với các thiết bị khác nhau). Nắm được các khái niệm liên quan CSS Flexbox và CSS Grid. Tự tin thiết kế landing page thông qua project.
"Phân tích dữ liệu với numpy, pandas và matplotlib",Đinh Nguyễn Trọng Nghĩa,700.000,379.000,185,5.0,5 phần,35 bài giảng,05 giờ 05 phút,công nghệ thông tin,Ngôn ngữ lập trình,"Sử dụng được các numpy array và numpy matrix để hỗ trợ phân tích dữ liệu. Thực hiện được việc đọc và ghi dữ liệu từ excel và csv. Thực hiện được các tác vụ phân tích dữ liệu như làm sạch, thống kê, tương quan và hồi quy. Vẽ được các đồ thị để trực quan hóa các dữ liệu."
Cấu trúc dữ liệu và giải thuật Thực chiến với LeetCode,Hoàng Văn Công,1.000.000,699.000,1499,5.0,14 phần,123 bài giảng,18 giờ 48 phút,công nghệ thông tin,"Ngôn ngữ lập trình, Lập Trình Web, Lập trình Java, Cơ sở dữ liệu",Hệ thống lại toàn bộ cấu trúc dữ liệu và thuật toán đã được học.. Tự mình cài đặt lại các cấu trúc dữ liệu cũng như thuật toán đó.. Biết cách đánh giá một thuật toán dựa trên độ phức tạp (không gian và thời gian).. Học cách sử dụng cách thư viện của Java để thực thi các thuật toán.. Được làm và chữa hàng chục bài tập trên trang lập trình online rất nổi tiếng LeetCode.
Vui học lập trình Scratch cùng con,Nguyễn Khánh Tùng,300.000,200.000,134,4.7,5 phần,32 bài giảng,03 giờ 42 phút,công nghệ thông tin,"Ngôn ngữ lập trình, Cơ sở dữ liệu","Tư duy logic qua các bài lập trình bằng hình ảnh.. Tư duy hệ thống thông qua việc xây dựng 1 trò chơi từ đơn giản đến nâng cao.. Tư duy sáng tạo thông qua việc thay đổi luật chơi, cách chơi.. Tư duy cộng tác làm việc nhóm."
Sử dụng Windows 10 thành thạo cho công việc trong 2h,Nguyễn Khánh Tùng,300.000,199.000,46,5.0,4 phần,34 bài giảng,01 giờ 38 phút,công nghệ thông tin,Cơ sở dữ liệu,"Biết cách sử dụng thành thạo hệ điều hành windows 10, từ cơ bản đến nâng cao, phục vụ tốt nhất cho công việc và học tập.. Khám phá giao diện và những tính năng cơ bản trên Windows 10.. Cách kết nối mạng và sử dụng tài nguyên mạng trên Windows 10.. Cách tùy biến Windows 10 theo sở thích của mỗi cá nhân.. Thành thạo tính năng quản lý file trên máy tính. Sao lưu dữ liệu, bố trí các màn hình làm việc hợp lý."
Kỹ năng an toàn bảo mật thông tin cho nhân viên văn phòng,Nguyễn Khánh Tùng,399.000,299.000,73,3.7,7 phần,65 bài giảng,03 giờ 16 phút,công nghệ thông tin,Quản trị mạng,"Kỹ năng dùng Smartphone an toàn, hướng dẫn sử dụng smartphone từ việc khóa màn hình, truy cập mạng an toàn cho đến cách tìm lại khi chẳng may bị mất. Kỹ năng bảo vệ máy tính, hướng dẫn login bằng các loại tài khoản khác nhau đến việc bật các tính năng an ninh như tường lửa, phần mềm diệt virus và cách update thường xuyên. Kỹ năng bảo vệ dữ liệu, trình bày các nguy cơ mất mát dữ liệu do các loại mã độc gây ra và cách thức phòng chống, bảo mật dữ liệu, khôi phục dữ liệu bị mất. Kỹ năng an toàn trên mạng, nói về những nguy cơ lừa đảo mạng xã hội, ngân hàng trực tuyến, Zalo, tài khoản email và cách thiết lập an ninh để bảo vệ"
Quản trị hệ thống Windows Server và Ubuntu Linux,Nguyễn Khánh Tùng,700.000,299.000,114,5.0,10 phần,86 bài giảng,09 giờ 41 phút,công nghệ thông tin,"Quản trị mạng, Cơ sở dữ liệu","Học viên biết cách cài đặt phần mềm ảo hóa, cài máy chủ Windows Server, cài máy trạm. Học viên biết cách thăng cấp máy chủ quản lý miền, gia nhập domain, quản lý người dùng, quản lý các đối tượng hệ thống AD. Học viên biết cách triển khai các dịch vụ mạng: DNS, DHCP, chia sẻ tài nguyên, Email. Học viên biết cách cài đặt các công cụ quản trị từ xa để quản lý. Học viên biết cách triển khai các chính sách quản trị hệ thống mạng dùng Group Policy. Học viên biết cách dùng các công cụ dòng lệnh để quản trị hệ thống không có giao diện đồ họa. Về lâu dài sẽ làm cho học viên tự tìm hiểu và triển khai những hệ thống đáp ứng với các nhu cầu khác nhau của khách hàng. Cài đặt, sử dụng và tùy chỉnh hệ điều hành ubuntu"
Kỹ thuật quản trị an ninh mạng quốc tế Cisco CCNA,Nguyễn Khánh Tùng,1.300.000,899.000,55,5.0,12 phần,113 bài giảng,19 giờ 22 phút,công nghệ thông tin,Quản trị mạng,"Khóa học cung cấp cho người học kiến thức và kỹ năng để có thể tham dự kỳ thi lấy chứng chỉ quản trị mạng quốc tế CCNA.. Khi hoàn thành khóa học, bạn sẽ có kiến thức toàn diện và đầy đủ, giúp bạn tự tin làm các công việc như thiết kế, lắp đặt, bảo trì hệ thống mạng trong môi trường Mạng và Internet.. Hiểu biết về định tuyến, chuyển mạch, và khắc phục lỗi của hệ thống mạng.. Hiểu biết về an ninh mạng"
Học python căn bản thông qua lập trình 1 game,Đinh Nguyễn Trọng Nghĩa,496.000,399.000,257,4.9,3 phần,22 bài giảng,04 giờ 15 phút,công nghệ thông tin,"Ngôn ngữ lập trình, Lập trình Python",Xây dựng được những kỹ năng lập trình python đầu tiên.. Hiểu được cú pháp và cách thức lập trình hướng đối tượng với python. Sử dụng được gói pygame để lập trình một game. Tự tay lập trình một game đơn giản.
